table_schema,table_name,field_name,field_order,field_type,required,primary_key,foreign_key,linked_schema,linked_table,linked_field,value_set_name,definition,null_semantics,validation_rule,introduced_version,deprecated_version,active
publish,publication_snapshot,approved_at,6,TIMESTAMP WITH TIME ZONE,False,False,False,,,,,Field approved_at in publish.publication_snapshot.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
publish,publication_snapshot,approved_by,7,VARCHAR,False,False,False,,,,,Field approved_by in publish.publication_snapshot.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
publish,publication_snapshot,source_cutoff_description,8,VARCHAR,True,False,False,,,,,Field source_cutoff_description in publish.publication_snapshot.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
publish,publication_snapshot,snapshot_hash,9,VARCHAR,True,False,False,,,,,Field snapshot_hash in publish.publication_snapshot.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
publish,publication_snapshot,notes,10,VARCHAR,False,False,False,,,,,Field notes in publish.publication_snapshot.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
publish,publication_snapshot_source_revision,publication_snapshot_source_revision_id,1,UUID,True,True,False,,,,,Field publication_snapshot_source_revision_id in publish.publication_snapshot_source_revision.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
publish,publication_snapshot_source_revision,publication_snapshot_id,2,UUID,True,False,True,publish,publication_snapshot,publication_snapshot_id,,Field publication_snapshot_id in publish.publication_snapshot_source_revision.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
publish,publication_snapshot_source_revision,source_revision_id,3,VARCHAR,True,False,True,provenance,source_file_revision,source_revision_id,,Field source_revision_id in publish.publication_snapshot_source_revision.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,contest_outcome,contest_outcome_id,1,UUID,True,True,False,,,,,Field contest_outcome_id in results.contest_outcome.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,contest_outcome,contest_id,2,VARCHAR,True,False,True,core,contest,contest_id,,Field contest_id in results.contest_outcome.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,contest_outcome,candidacy_id,3,UUID,False,False,True,core,candidacy,candidacy_id,,Field candidacy_id in results.contest_outcome.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,contest_outcome,outcome_type,4,VARCHAR,True,False,False,,,,,Field outcome_type in results.contest_outcome.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,contest_outcome,elected_order,5,INTEGER,False,False,False,,,,,Field elected_order in results.contest_outcome.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,contest_outcome,declared_at,6,TIMESTAMP WITH TIME ZONE,False,False,False,,,,,Field declared_at in results.contest_outcome.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,contest_outcome,publication_status,7,VARCHAR,True,False,False,,,,,Field publication_status in results.contest_outcome.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,contest_outcome,source_revision_id,8,VARCHAR,True,False,True,provenance,source_file_revision,source_revision_id,,Field source_revision_id in results.contest_outcome.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,contest_outcome,source_locator,9,VARCHAR,True,False,False,,,,,Field source_locator in results.contest_outcome.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,contest_outcome,record_status,10,VARCHAR,True,False,False,,,,,Field record_status in results.contest_outcome.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,elected_member,elected_member_id,1,UUID,True,True,False,,,,,Field elected_member_id in results.elected_member.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,elected_member,contest_outcome_id,2,UUID,True,False,False,,,,,Field contest_outcome_id in results.elected_member.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,elected_member,election_id,3,VARCHAR,True,False,True,core,election,election_id,,Field election_id in results.elected_member.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,elected_member,contest_id,4,VARCHAR,True,False,True,core,contest,contest_id,,Field contest_id in results.elected_member.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,elected_member,candidacy_id,5,UUID,True,False,True,core,candidacy,candidacy_id,,Field candidacy_id in results.elected_member.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,elected_member,person_id,6,VARCHAR,False,False,True,sync,person,person_id,,Field person_id in results.elected_member.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,elected_member,vacancy_number,7,INTEGER,False,False,False,,,,,Field vacancy_number in results.elected_member.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,elected_member,grand_position_promotion_status,8,VARCHAR,True,False,False,,,,,Field grand_position_promotion_status in results.elected_member.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,participation_result_id,1,UUID,True,True,False,,,,,Field participation_result_id in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,election_id,2,VARCHAR,True,False,True,core,election,election_id,,Field election_id in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,contest_id,3,VARCHAR,False,False,True,core,contest,contest_id,,Field contest_id in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,election_reporting_unit_id,4,UUID,False,False,True,geography,election_reporting_unit,election_reporting_unit_id,,Field election_reporting_unit_id in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,vote_type,5,VARCHAR,True,False,False,,,,,Field vote_type in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,measure_type,6,VARCHAR,True,False,False,,,,,Field measure_type in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,integer_value,7,BIGINT,False,False,False,,,,,Field integer_value in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,decimal_value,8,"DECIMAL(38,12)",False,False,False,,,,,Field decimal_value in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,value_status,9,VARCHAR,True,False,False,,,,,Field value_status in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,value_basis,10,VARCHAR,True,False,False,,,,,Field value_basis in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,publication_status,11,VARCHAR,True,False,False,,,,,Field publication_status in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,source_revision_id,12,VARCHAR,True,False,True,provenance,source_file_revision,source_revision_id,,Field source_revision_id in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,source_locator,13,VARCHAR,True,False,False,,,,,Field source_locator in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,import_run_id,14,UUID,False,False,True,provenance,import_run,import_run_id,,Field import_run_id in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,participation_result,record_status,15,VARCHAR,True,False,False,,,,,Field record_status in results.participation_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,vote_result_id,1,UUID,True,True,False,,,,,Field vote_result_id in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,election_id,2,VARCHAR,True,False,True,core,election,election_id,,Field election_id in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,contest_id,3,VARCHAR,False,False,True,core,contest,contest_id,,Field contest_id in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,election_reporting_unit_id,4,UUID,False,False,True,geography,election_reporting_unit,election_reporting_unit_id,,Field election_reporting_unit_id in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,subject_type,5,VARCHAR,True,False,False,,,,,Field subject_type in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,candidacy_id,6,UUID,False,False,True,core,candidacy,candidacy_id,,Field candidacy_id in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,ballot_group_id,7,UUID,False,False,True,core,ballot_group,ballot_group_id,,Field ballot_group_id in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,party_id,8,VARCHAR,False,False,True,sync,party,party_id,,Field party_id in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,question_option_code,9,VARCHAR,False,False,False,,,,,Field question_option_code in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,result_type,10,VARCHAR,True,False,False,,,,,Field result_type in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,vote_type,11,VARCHAR,True,False,False,,,,,Field vote_type in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,measure_type,12,VARCHAR,True,False,False,,,,,Field measure_type in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,integer_value,13,BIGINT,False,False,False,,,,,Field integer_value in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,decimal_value,14,"DECIMAL(38,12)",False,False,False,,,,,Field decimal_value in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,value_status,15,VARCHAR,True,False,False,,,,,Field value_status in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,value_basis,16,VARCHAR,True,False,False,,,,,Field value_basis in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,publication_status,17,VARCHAR,True,False,False,,,,,Field publication_status in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,source_revision_id,18,VARCHAR,True,False,True,provenance,source_file_revision,source_revision_id,,Field source_revision_id in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,source_locator,19,VARCHAR,True,False,False,,,,,Field source_locator in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,import_run_id,20,UUID,False,False,True,provenance,import_run,import_run_id,,Field import_run_id in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
results,vote_result,record_status,21,VARCHAR,True,False,False,,,,,Field record_status in results.vote_result.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
staging,source_record,staging_record_id,1,UUID,True,True,False,,,,,Field staging_record_id in staging.source_record.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
staging,source_record,import_run_id,2,UUID,True,False,True,provenance,import_run,import_run_id,,Field import_run_id in staging.source_record.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
staging,source_record,source_revision_id,3,VARCHAR,True,False,True,provenance,source_file_revision,source_revision_id,,Field source_revision_id in staging.source_record.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
staging,source_record,dataset_key,4,VARCHAR,True,False,False,,,,,Field dataset_key in staging.source_record.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
staging,source_record,source_locator,5,VARCHAR,True,False,False,,,,,Field source_locator in staging.source_record.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
staging,source_record,source_row_number,6,BIGINT,False,False,False,,,,,Field source_row_number in staging.source_record.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
staging,source_record,source_native_json,7,JSON,True,False,False,,,,,Field source_native_json in staging.source_record.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
staging,source_record,mapped_json,8,JSON,False,False,False,,,,,Field mapped_json in staging.source_record.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
staging,source_record,mapping_status,9,VARCHAR,True,False,False,,,,,Field mapping_status in staging.source_record.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
staging,source_record,source_row_hash,10,VARCHAR,True,False,False,,,,,Field source_row_hash in staging.source_record.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,constituency_id,1,VARCHAR,True,True,False,,,,,Field constituency_id in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,constituency_name,2,VARCHAR,True,False,False,,,,,Field constituency_name in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,constituency_type,3,VARCHAR,True,False,False,,,,,Field constituency_type in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,jurisdiction,4,VARCHAR,True,False,False,,,,,Field jurisdiction in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,chamber,5,VARCHAR,False,False,False,,,,,Field chamber in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,state_territory,6,VARCHAR,False,False,False,,,,,Field state_territory in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,country,7,VARCHAR,False,False,False,,,,,Field country in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,election_context,8,VARCHAR,False,False,False,,,,,Field election_context in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,boundary_version,9,VARCHAR,False,False,False,,,,,Field boundary_version in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,valid_from,10,DATE,False,False,False,,,,,Field valid_from in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,valid_to,11,DATE,False,False,False,,,,,Field valid_to in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,parent_constituency_id,12,VARCHAR,False,False,True,sync,constituency,constituency_id,,Field parent_constituency_id in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,aliases,13,VARCHAR,False,False,False,,,,,Field aliases in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,legacy_group_id,14,VARCHAR,False,False,False,,,,,Field legacy_group_id in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,source_id,15,VARCHAR,False,False,False,,,,,Field source_id in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,source_locator,16,VARCHAR,False,False,False,,,,,Field source_locator in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,evidence_status,17,VARCHAR,False,False,False,,,,,Field evidence_status in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,record_status,18,VARCHAR,False,False,False,,,,,Field record_status in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,audit_status,19,VARCHAR,False,False,False,,,,,Field audit_status in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,audited_at,20,TIMESTAMP WITH TIME ZONE,False,False,False,,,,,Field audited_at in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,audited_by,21,VARCHAR,False,False,False,,,,,Field audited_by in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,superseded_by_constituency_id,22,VARCHAR,False,False,True,sync,constituency,constituency_id,,Field superseded_by_constituency_id in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,notes,23,VARCHAR,False,False,False,,,,,Field notes in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,official_constituency_code,24,VARCHAR,False,False,False,,,,,Field official_constituency_code in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,official_code_status,25,VARCHAR,False,False,False,,,,,Field official_code_status in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,source_row_hash,26,VARCHAR,True,False,False,,,,,Field source_row_hash in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,constituency,grand_synced_at,27,TIMESTAMP WITH TIME ZONE,True,False,False,,,,,Field grand_synced_at in sync.constituency.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,external_identifier_id,1,VARCHAR,True,True,False,,,,,Field external_identifier_id in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,entity_type,2,VARCHAR,True,False,False,,,,,Field entity_type in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,canonical_id,3,VARCHAR,True,False,False,,,,,Field canonical_id in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,authority_id,4,VARCHAR,True,False,True,control,electoral_authority,authority_id,,Field authority_id in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,external_id_type,5,VARCHAR,True,False,False,,,,,Field external_id_type in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,external_id_value,6,VARCHAR,True,False,False,,,,,Field external_id_value in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,valid_from,7,DATE,False,False,False,,,,,Field valid_from in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,valid_to,8,DATE,False,False,False,,,,,Field valid_to in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,source_revision_id,9,VARCHAR,False,False,True,provenance,source_file_revision,source_revision_id,,Field source_revision_id in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,source_locator,10,VARCHAR,False,False,False,,,,,Field source_locator in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,match_status,11,VARCHAR,True,False,False,,,,,Field match_status in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,external_identifier,record_status,12,VARCHAR,True,False,False,,,,,Field record_status in sync.external_identifier.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,party_id,1,VARCHAR,True,True,False,,,,,Field party_id in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,party_name,2,VARCHAR,True,False,False,,,,,Field party_name in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,short_name,3,VARCHAR,False,False,False,,,,,Field short_name in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,abbreviation,4,VARCHAR,False,False,False,,,,,Field abbreviation in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,aliases,5,VARCHAR,False,False,False,,,,,Field aliases in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,party_family,6,VARCHAR,False,False,False,,,,,Field party_family in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,colour_hex,7,VARCHAR,False,False,False,,,,,Field colour_hex in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,jurisdiction,8,VARCHAR,False,False,False,,,,,Field jurisdiction in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,country,9,VARCHAR,False,False,False,,,,,Field country in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,active,10,BOOLEAN,False,False,False,,,,,Field active in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,valid_from,11,DATE,False,False,False,,,,,Field valid_from in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,valid_to,12,DATE,False,False,False,,,,,Field valid_to in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,record_status,13,VARCHAR,False,False,False,,,,,Field record_status in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,audit_status,14,VARCHAR,False,False,False,,,,,Field audit_status in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,source_row_hash,15,VARCHAR,True,False,False,,,,,Field source_row_hash in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,party,grand_synced_at,16,TIMESTAMP WITH TIME ZONE,True,False,False,,,,,Field grand_synced_at in sync.party.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,person_id,1,VARCHAR,True,True,False,,,,,Field person_id in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,full_name,2,VARCHAR,True,False,False,,,,,Field full_name in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,display_name,3,VARCHAR,False,False,False,,,,,Field display_name in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,given_names,4,VARCHAR,False,False,False,,,,,Field given_names in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,family_name,5,VARCHAR,False,False,False,,,,,Field family_name in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,aliases,6,VARCHAR,False,False,False,,,,,Field aliases in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,date_of_birth,7,DATE,False,False,False,,,,,Field date_of_birth in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,country,8,VARCHAR,False,False,False,,,,,Field country in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,active,9,BOOLEAN,False,False,False,,,,,Field active in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,record_status,10,VARCHAR,False,False,False,,,,,Field record_status in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,audit_status,11,VARCHAR,False,False,False,,,,,Field audit_status in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,source_row_hash,12,VARCHAR,True,False,False,,,,,Field source_row_hash in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
sync,person,grand_synced_at,13,TIMESTAMP WITH TIME ZONE,True,False,False,,,,,Field grand_synced_at in sync.person.,Blank is permitted only when the field is nullable and the source/value status explains absence.,,0.2.0,,True
